gridcode;year;nitrate;rainfall;oxygen;area;emission;stockage;grass;vegetableG1;vegetableG2;vegetableG3;catchcrop;norm_N;deposition
533200;2008;0.74;52.63262698;0;0.470818571;0.002304345;-2.55E-05;0.41640264;0;0;0;no;0.029570386;0.005538601
533200;2009;1.8;81.8794127;0;0.503063714;0.002302345;-1.32E-05;0.42934408;0;0;0;no;0.02918661;0.004673478
533200;2010;1.8;42.79375;0;0.504046274;0.002175913;-0.000222335;0.468996147;0;0;0;no;0.029339716;0.004591202
533200;2011;5.7;133.1130392;0;0.503958502;0.002352959;-0.000198895;0.458721971;0;0;0;no;0.027107878;0.004707869
533200;2012;1.61;111.8786667;0;0.504397987;0.002280717;-0.000267237;0.528989385;0;0;0;no;0.029160038;0.00470986
533200;2013;2.32;81.00247403;90.3;0.504737461;0.002192509;0.000618385;0.442279773;0;0;0;no;0.027602683;0.00423176
537540;2008;2.8;52.63262698;0;0.815611786;0.002486126;-6.89E-05;0.475325304;0;0;0;no;0.028796516;0.002764957
537540;2009;4.8;81.8794127;0;0.810438376;0.002690978;-0.000106553;0.47178594;0;0;0;no;0.026667464;0.00253647
537540;2010;4.3;42.79375;0;0.810490314;0.002756463;-0.000109572;0.47904665;0;0;0;no;0.030004106;0.002530359
537540;2011;14.5;133.1130392;0;0.807762917;0.002720095;-0.00036525;0.497566897;0;0;0.005882294;no;0.028604439;0.002556062
537540;2012;4.8;88.61822222;77.3;0.818769076;0.002668007;0.000361783;0.464590208;0;0;0.005803222;no;0.024894274;0.002516551
537540;2013;4.5;78.44847403;82.2;0.818571613;0.002701715;-0.000109816;0.464681885;0;0;0.005804622;no;0.02829458;0.002288191
537700;2008;4.8;34.29571429;0;0.620065038;0.002356342;4.63E-05;0.311922594;0;0;0;no;0.027303992;0.005080138
537700;2009;3.9;57.60098298;0;0.622267264;0.002443419;2.33E-05;0.356232963;0;0;0;yes;0.027413372;0.004565581
537700;2010;3;42.79375;0;0.611092081;0.002442096;-0.000146191;0.314984461;0;0;0;no;0.026694091;0.004660617
537700;2011;7.7;133.1130392;0;0.618350018;0.002278004;0.000196056;0.324244257;0;0;0;no;0.027173159;0.004612758
537700;2012;3.2;111.8786667;0;0.618786588;0.002329287;0.000505483;0.369836641;0;0;0;yes;0.026887067;0.004591262
537700;2013;3.8;74.76674774;88.2;0.609740894;0.002279171;-0.00015554;0.360113895;0;0;0;yes;0.026501965;0.004253256
538150;2008;8.2;96.7702381;87.5;0.65409768;0.001449103;0.000213322;0.314272787;0;0;0;no;0.027785787;0.00383814
538150;2009;8.3;68.43243275;94.6;0.662010965;0.00129594;0.000117464;0.341646408;0;0;0;no;0.029392569;0.003441316
538150;2010;8.2;62.90254167;94.4;0.663787146;0.00151427;-0.000461505;0.340393072;0;0;0;no;0.029427177;0.003393942
538150;2011;18.4;133.1130392;0;0.634954787;0.001979895;-0.000286949;0.283676783;0;0;0;no;0.025020138;0.003549029
538150;2012;6.9;48.79666667;91.9;0.633642218;0.002091185;-0.000225904;0.277608962;0;0;0;no;0.027420099;0.003542728
538150;2013;7.3;86.32181818;99.5;0.645833834;0.002211715;5.36E-05;0.290765979;0;0;0;no;0.022818476;0.003145774
538350;2008;3;52.63262698;0;0.835523824;0.001922466;0.000467792;0.430491054;0;0;0;no;0.028250629;0.002758974
538350;2009;3.4;81.8794127;0;0.815021581;0.00167235;0.000387726;0.436414373;0;0;0;no;0.027974275;0.002560601
538350;2010;1.3;42.79375;0;0.812086311;0.001889087;0.001372606;0.419185916;0;0;0;no;0.024158236;0.002560525
538350;2011;11.8;133.1130392;0;0.836851476;0.001735966;0.001333082;0.406408634;0;0.000528955;0;no;0.024208182;0.002490184
538350;2012;4.9;47.215;99.7;0.811664968;0.001694512;-0.00094783;0.41664994;0;0;0;no;0.025418786;0.002541315
538350;2013;5.3;78.44847403;96.3;0.814855144;0.001877553;-0.0003236;0.401415491;0;0;0;no;0.025030727;0.002311894
538590;2008;1.8;52.63262698;0;0.718758309;0.002324746;-0.000294879;0.499861769;0;0;0;no;0.028940542;0.004389414
538590;2009;3.4;61.26518182;0;0.701860234;0.002364616;-5.25E-05;0.49699352;0;0;0;yes;0.028924178;0.004075652
538590;2010;3;42.79375;0;0.691303615;0.002227153;0.000276021;0.474672717;0;0;0;no;0.028622257;0.004095267
538590;2011;7.3;133.1130392;0;0.687653146;0.002183334;5.42E-05;0.467706802;0;0.002092575;0;yes;0.028251101;0.004174912
538590;2012;2.7;111.8786667;0;0.689333379;0.002182472;-0.00027473;0.462815072;0;0.004256641;0;yes;0.027328045;0.004128537
538590;2013;2.9;78.44847403;91.9;0.692944107;0.002199957;-0.000127635;0.464941676;0;0;0;yes;0.028192924;0.003731987
538960;2008;5.7;71.41983333;80.9;0.872152108;0.002786738;-0.001117629;0.404349288;0;0;0;no;0.028926094;0.00374098
538960;2009;2.7;61.26518182;0;0.869649643;0.002864068;0.000152491;0.39328932;0;0;0;no;0.028790506;0.003414217
538960;2010;3.4;42.79375;0;0.866836754;0.002921197;0.000184479;0.401457288;0;0;0;no;0.029302617;0.003375841
538960;2011;10.5;133.1130392;0;0.860289049;0.002772894;-0.000334545;0.398509119;0;0;0;no;0.027735965;0.003440892
538960;2012;8.4;54.6598022;84.9;0.852100077;0.002813767;0.000406919;0.392791337;0;0.000511317;0;no;0.02778195;0.003444479
538960;2013;8;86.32181818;76.2;0.863834522;0.002313564;-0.000238015;0.40031394;0;0.002167005;0;no;0.025618688;0.003084124
538970;2008;7.8;71.41983333;83.7;0.851390573;0.003322432;-0.000353327;0.317010015;0;0;0;no;0.028228319;0.001720731
538970;2009;9.6;68.43243275;83.4;0.846799764;0.003165642;7.18E-05;0.328194818;0;0;0;no;0.028411668;0.001571444
538970;2010;7.3;87.34620757;73;0.852450009;0.003245964;8.24E-05;0.339829477;0;0;0;no;0.028785905;0.001552456
538970;2011;6.7;150.7025;76;0.850403125;0.003351137;-6.01E-05;0.330382906;0;0.002467437;0;no;0.026890667;0.001561752
538970;2012;5.7;116.0386667;77;0.851919227;0.003025969;-0.000562237;0.32979611;0;0;0;no;0.027296512;0.001545099
538970;2013;5.5;51.70708712;75.5;0.846235725;0.002945873;-0.000362547;0.326264724;0;0;0;no;0.026696934;0.001420118
540610;2008;4.4;47.47879121;0;0.711546724;0.002601842;-0.000191835;0.474568959;0;0;0;no;0.029622631;0.005803396
540610;2009;0.99;113.2590556;0;0.721664708;0.002634134;0.000287815;0.473811412;0;0;0;no;0.029667968;0.005136127
540610;2010;1.3;32.62214286;0;0.722476685;0.002672682;0.000242239;0.471018674;0;0;0;no;0.029483626;0.005050708
540610;2011;4.1;81.03428846;0;0.722279208;0.002580602;0.00016714;0.465985107;0.010830861;0.042494827;0;no;0.028674466;0.005130437
540610;2012;2.5;54.78666667;0;0.722459851;0.002367802;-3.72E-05;0.465672899;0.008234255;0.042262091;0.000539158;no;0.028574567;0.004977779
542100;2008;7.7;89.61083333;90.7;0.88901837;0.004531708;-0.001405756;0.465071904;0;0;0;yes;0.02899308;0.003174335
542100;2009;8.3;56.82750387;62.9;0.885214305;0.003855723;0.000394296;0.445676033;0;0;0;yes;0.028972182;0.002839765
542100;2010;6.1;115.4644744;29.9;0.883975396;0.003879341;0.000183054;0.430886144;0;0;0;yes;0.028179467;0.00275657
542100;2011;2.09;81.03428846;0;0.891380946;0.003907549;4.87E-05;0.495241633;0;0.060986235;0;yes;0.02847026;0.003082091
542100;2012;5;120.1186667;0;0.899504;0.003694159;0.000382334;0.480889383;0;0.005187557;0;yes;0.027605688;0.002963396
542300;2008;8.4;25.916;71.8;0.631811522;0.00441496;-0.002216771;0.673522844;0;0;0;no;0.027689259;0.004461127
542300;2009;8.7;51.88786797;74;0.630080105;0.003462606;-0.001250414;0.677563968;0;0;0;no;0.029101254;0.004013735
542300;2010;6.9;73.07833333;59.1;0.621760904;0.003631499;0.000343986;0.676074139;0;0;0;no;0.029069743;0.004005055
542300;2011;4.2;26.27701696;69.6;0.636623848;0.003595702;0.000801401;0.642708123;0;0.023809251;0;no;0.0280242;0.003992788
542300;2012;6.5;121.8386667;0;0.64205167;0.003373032;0.000450234;0.642019659;0;0.023957927;0;no;0.028463924;0.003826126
542300;2013;1.12;54.37018831;0;0.631208431;0.003717621;0.000505613;0.614671224;0;0.006472149;0;no;0.028324063;0.003600988
544600;2008;4.4;62.76396032;0;0.70858022;0.001590388;-0.000265631;0.317911401;0;0;0;no;0.026787616;0.004983861
544600;2009;3.9;62.29123737;0;0.714051464;0.001585898;0.000273933;0.331146767;0;0;0;no;0.026432964;0.00446932
544600;2010;4.8;42.47214286;0;0.720717556;0.001540206;-6.88E-06;0.355077097;0;0;0;no;0.025798958;0.004406169
544600;2011;6.9;64.65128571;0;0.717691268;0.001312958;2.80E-05;0.355891113;0;0;0.00523773;no;0.022881905;0.004432714
544600;2012;3.8;118.3986667;0;0.711984447;0.001400823;0.000254154;0.354784602;0;0;0;no;0.024443847;0.004411036
544600;2013;2.9;58.19185498;0;0.731039709;0.001511079;6.93E-06;0.342653222;0;0;0;no;0.025670029;0.00394123
544800;2008;18.2;70.69025;77.1;0.739883083;0.001737833;-0.000338123;0.454027082;0;0;0;no;0.027016168;0.005770539
544800;2009;19.5;66.66428571;79.3;0.742906773;0.001679369;0.000499381;0.468425383;0;0;0;no;0.028771277;0.005177747
544800;2010;17.5;72.66333333;58.2;0.748753971;0.001693147;-0.000304349;0.500181117;0;0;0;no;0.027694892;0.005122172
544800;2011;18.2;98.99535088;80.5;0.752945872;0.001718477;0.000119767;0.497308569;0;0.0108664;0;no;0.028325759;0.005089022
544800;2012;17;42.06014177;68.7;0.745008387;0.001617663;4.62E-05;0.48835632;0;0.010982173;0;no;0.02879676;0.005073011
544800;2013;15.8;73.73036508;72;0.744468153;0.001383955;0.00010855;0.442702658;0;0;0;no;0.027769449;0.004681943
546100;2008;6.2;80.17781746;78.3;0.71552104;0.001583115;0.000846358;0.591266549;0;0;0;no;0.029529989;0.00365428
546100;2009;6;123.2905556;0;0.693108226;0.001770011;0.000148731;0.551777173;0;0;0;no;0.02946766;0.003408943
546100;2010;4.5;42.47214286;0;0.668924954;0.001710221;0.000150922;0.513659397;0;0;0;no;0.025538655;0.003488494
546100;2011;8.4;64.65128571;0;0.693176049;0.001667783;-0.000219949;0.538964721;0;0.009612394;0;no;0.025832222;0.003362086
546100;2012;3.9;118.3986667;0;0.678877351;0.001670979;-0.000123495;0.553096006;0;0.007457125;0;no;0.027373684;0.003396529
546100;2013;2.09;58.19185498;0;0.680615685;0.001573212;9.41E-05;0.525214327;0;0.007430747;0;no;0.02741483;0.003082828
546400;2008;19;68.42291597;40.7;0.71332353;0.002242118;0.000435818;0.496222484;0;0;0;no;0.02714028;0.003488916
546400;2009;10.3;51.88786797;63.4;0.659374592;0.002243996;0.000904651;0.508582983;0;0;0;no;0.030120478;0.003388294
546400;2010;18;116.0231154;29.2;0.661095683;0.002261606;-0.000113048;0.522556996;0;0;0;no;0.02995578;0.003380864
546400;2011;17.9;21.59228571;44.3;0.655538529;0.002084702;7.65E-05;0.503366111;0;0.150013235;0;no;0.02807861;0.003461396
546400;2012;12.3;80.25313403;53.6;0.666013128;0.002070599;-0.000212504;0.531432289;0;0.120964105;0;no;0.028054722;0.003328303
546400;2013;17.3;91.30636169;70.7;0.663599372;0.002126603;-6.38E-05;0.545798038;0;0.115704437;0;no;0.02795146;0.00309528
546600;2008;1.8;56.44651914;0;0.708682306;0.005144428;0.000229245;0.4276772;0;0;0;yes;0.028207152;0.00555728
546600;2009;3.2;120.8265556;0;0.704021544;0.005179097;-0.000215629;0.401890581;0;0;0;yes;0.027734959;0.005066259
546600;2010;3.1;34.93214286;0;0.694735062;0.004679766;0.000287851;0.41695188;0;0;0;yes;0.027483733;0.004955007
546600;2011;3.1;64.65128571;0;0.694567071;0.004946363;-9.90E-05;0.430601982;0;0.021354728;0.002738849;yes;0.02593755;0.00514097
546600;2012;2.22;118.3986667;0;0.695127044;0.004903359;0.000124353;0.459758315;0;0.023411245;0.002736642;yes;0.02644961;0.004887392
546900;2008;0.55;56.44651914;0;0.7967524;0.001996024;2.43E-05;0.784914072;0;0;0;no;0.031886452;0.003006946
546900;2009;1;120.8265556;0;0.792637355;0.001854054;0.000707289;0.785176154;0;0;0;no;0.031557024;0.002677591
546900;2010;1.1;34.93214286;0;0.778441438;0.00157731;-1.12E-05;0.785445199;0;0;0;no;0.030890679;0.00271527
546900;2011;5;64.65128571;0;0.7449299;0.001865123;0.000631865;0.808721539;0;0;0;no;0.031733593;0.002866551
546900;2012;1.58;67.0714881;68.4;0.761445375;0.001834359;0.000115994;0.856664124;0;0;0;no;0.031992049;0.002707477
550400;2009;7.1;60.25123737;0;0.740470203;0.003125692;-0.000926997;0.566823565;0;0;0;yes;0.030206611;0.006151504
550400;2010;2.6;34.93214286;0;0.727722853;0.00312741;0.000601096;0.571735932;0;0;0;yes;0.029862566;0.006218554
550400;2011;3;64.65128571;0;0.710454217;0.002588997;0.000147394;0.564461956;0;0.057117083;0;yes;0.027506459;0.006427539
550400;2012;3.8;118.3986667;0;0.71356353;0.002368683;0.000380879;0.539143007;0;0.103656626;0;no;0.026063222;0.006182598
555150;2008;7.4;74.3592381;86.9;0.820409707;0.003793416;-0.000218117;0.516328843;0;0;0;yes;0.030149903;0.00308385
555150;2009;11.2;124.1963889;89.2;0.841333983;0.003825033;-0.000457764;0.477763386;0;0;0;yes;0.02943883;0.002713677
555150;2010;7.9;32.065;96.3;0.809294007;0.003884164;-0.000158832;0.510757589;0;0;0;yes;0.030918756;0.002788568
555150;2011;7.5;68.70060606;91.1;0.805627494;0.003778165;8.17E-05;0.566838634;0;0;0.030459278;yes;0.030092313;0.002893204
555150;2012;8.3;91.79966667;90.1;0.800007916;0.003559956;-0.000402462;0.539533307;0;0;0;yes;0.031277785;0.002845627
555150;2013;6.5;158.5715556;83.8;0.793603175;0.004378182;7.14E-05;0.469119739;0;0;0;yes;0.029580295;0.002646656
555600;2008;18;75.19095238;79.1;0.911098437;0.001504646;-0.000138029;0.002150301;0;0;0;no;0.024265847;0.002793588
555600;2009;19.4;56.53441667;102.5;0.905497793;0.001667257;-0.00024901;0.002163601;0;0;0;no;0.025597859;0.002560896
555600;2010;19.3;89.5877619;93.9;0.904516925;0.001576965;-0.000460359;0.002165947;0;0;0;no;0.025062411;0.002556673
555600;2011;18;73.81677564;97;0.897815642;0.001832877;-0.001442899;0.002182114;0;0.046667803;0;no;0.023903334;0.002570467
555600;2012;16.8;83.47997222;80;0.901484855;0.001637051;-4.95E-05;0.002139217;0;0.04385859;0;no;0.024582046;0.002523132
555600;2013;11.1;24.715;86.9;0.899311316;0.001879304;0.000347774;0;0;0.046309714;0.036461239;no;0.024061217;0.002326822
557150;2008;4.7;62.77146032;0;0.69364505;0.002413274;-0.000129922;0.331950628;0;0;0;no;0.027601802;0.003303337
557150;2009;4;50.21123737;0;0.746952624;0.002161531;-0.000477129;0.326788147;0;0;0;no;0.027206704;0.00276365
557150;2010;3.8;47.2687605;0;0.742048927;0.001862322;0.000141107;0.311843429;0;0;0;no;0.025415515;0.002747461
557150;2011;8.4;134.6542857;0;0.73927623;0.001670647;-5.26E-05;0.308862436;0.005195561;0.032187507;0.020438973;no;0.023538823;0.002787233
557150;2012;4.1;118.3986667;0;0.760572951;0.001617836;-0.000185754;0.32472778;0;0.015131886;0.020667162;no;0.023390377;0.002639594
557150;2013;1.59;58.19185498;0;0.744587625;0.002381861;-0.001987115;0.318473135;0;0.013434249;0.016216606;no;0.024050304;0.002479372
557650;2008;13;62.77146032;0;0.662196815;0.002931439;-0.000293115;0.363224982;0;0;0;yes;0.028356796;0.003728978
557650;2009;12;55.43691667;46.3;0.661212447;0.003006045;-0.001410284;0.363188235;0;0;0;yes;0.027859724;0.003368847
557650;2010;22.5;130.7856746;85.6;0.656643124;0.003264945;0.000477391;0.365593495;0;0;0;yes;0.026597538;0.003369276
557650;2011;9.1;27.95701696;76.9;0.656889022;0.003381787;-0.001744773;0.33415975;0;0.097631735;0;yes;0.025630201;0.003410958
557650;2012;10.5;104.6126389;75.5;0.656383441;0.003303856;0.001286372;0.354136346;0;0.039310976;0.016979297;yes;0.026050045;0.003318422
557650;2013;8.2;94.55446581;61.5;0.659724052;0.003090908;-0.000205458;0.351748751;0.015851333;0.089379444;0.001127785;yes;0.026397237;0.003051173
558550;2008;12;62.77146032;0;0.682168993;0.002322871;-0.000289737;0.342460933;0;0;0;no;0.029193903;0.005466594
558550;2009;9.4;58.66536797;76.6;0.674477392;0.002487234;-0.00032762;0.331160756;0;0;0;no;0.02750225;0.004995545
558550;2010;15.2;130.7856746;78.2;0.671315451;0.002904762;-0.000178039;0.331426691;0;0;0;no;0.029193188;0.004956281
558550;2011;8;68.70060606;85;0.668097908;0.002928672;0.000228012;0.293474638;0;0.034010228;0;no;0.026599865;0.005035631
558550;2012;7.6;67.3794881;76.6;0.666354857;0.002941481;0.000281889;0.349086167;0;0.034099187;0.042531442;yes;0.027167258;0.004959366
558550;2013;7.2;94.55446581;73.1;0.663492021;0.003198008;-0.000493114;0.391660071;0;0.034198181;0;yes;0.027658873;0.004567801
558700;2008;17;75.19095238;72.9;0.681230415;0.003266017;-0.000872773;0.073418691;0;0;0;no;0.024637061;0.005489711
558700;2009;16;64.04428571;80.7;0.684841835;0.003548492;-0.000587881;0.071694953;0;0;0;no;0.024588624;0.004965768
558700;2010;18.4;130.7856746;81.9;0.65484427;0.003560004;0.001020768;0.070640078;0;0;0;no;0.025081424;0.005129225
558700;2011;15.4;130.1554762;91.8;0.672578397;0.003291051;-0.000118192;0.078815347;0;0.022693158;0;no;0.021991243;0.004856423
558700;2012;15.1;29.66028896;76.5;0.68850171;0.001563088;0.002234758;0.087518248;0;0.028142873;0.047639782;no;0.021476403;0.004644374
558700;2013;16.3;35.39194444;76.2;0.680248192;0.001058566;0.000265967;0.075075182;0;0.05638545;0.034194864;no;0.021791895;0.004338395
559100;2009;18.3;110.2963889;62;0.770807411;0.001678815;0.00018434;0.137152827;0;0;0;no;0.021422664;0.002881919
559100;2011;11.8;68.70060606;77.9;0.772473094;0.001502993;0.000271049;0.144954874;0;0.113183578;0.006394568;no;0.02474164;0.002869517
559100;2012;15.7;67.3794881;70.8;0.774988253;0.002372905;7.89E-05;0.144507727;0;0.112816109;0.228348894;no;0.024221303;0.00280007
559100;2013;10.3;49.76128571;76.2;0.772729879;0.002144386;-0.000381542;0.14447126;0;0.104561264;0.190846817;no;0.022565843;0.002585573
560200;2008;5.8;0;83.8;0.573629007;0.002097005;-0.000219848;0.456266607;0;0;0;no;0.029260128;0.004386451
560200;2009;5.8;110.2963889;74.2;0.574891979;0.001941551;-0.000296745;0.463120589;0;0;0;no;0.028836947;0.003921965
560200;2010;5.7;122.6904274;76.2;0.570007895;0.001926153;-0.00016028;0.43980737;0;0;0;no;0.028567545;0.003916217
560200;2012;4.6;118.3986667;0;0.565435421;0.002098886;0.000718599;0.45979927;0;0.000276838;0.000439451;no;0.026042867;0.003890079
560200;2013;2.27;58.19185498;0;0.567352313;0.001950803;7.84E-05;0.397072082;0.000437966;0.000275902;0;no;0.025979432;0.00357871
582943;2008;13.4;33.93893233;105.4;0.931225568;0.003632264;-0.000761613;0.440263523;0;0;0;yes;0.028144559;0.003047621
582943;2009;13.3;57.74107456;116.3;0.86044473;0.003447486;0.000804958;0.498078215;0;0;0;yes;0.027304299;0.002950912
582943;2010;10.6;75.45872064;52.4;0.930942672;0.003310491;-1.42E-05;0.462622078;0;0;0;yes;0.028584765;0.002627182
582943;2011;11;90.30722436;77.9;0.931895819;0.003741998;-0.000593821;0.422252051;0;0.011055067;0.025353902;yes;0.02767256;0.002761425
582943;2012;9.3;81.99172222;70.8;0.900271156;0.003716036;-5.08E-05;0.481161741;0.059035525;0.002520358;0.010605221;yes;0.028356157;0.002778372
582943;2013;7;9.861785714;83.8;0.895954385;0.003811086;0.000405445;0.457545938;4.05E-05;0.029499633;0;yes;0.029095261;0.00255043
588700;2008;1.4;48.861;0;0.788523569;0.003798957;-0.001540045;0.353043865;0;0;0;no;0.02786582;0.003723626
588700;2009;0.8;101.89675;0;0.786220234;0.003672941;0.000274863;0.342054565;0;0;0;no;0.024728252;0.003350735
588700;2011;2.13;182.8949702;0;0.797342682;0.004058426;0.00071476;0.380463184;0;0.008135741;0.010699756;yes;0.024763657;0.003246456
588700;2012;1.73;68.45066667;0;0.800212846;0.004234146;-0.000434776;0.384890929;0;0.002517352;0;yes;0.02446793;0.003127832
588700;2013;0.47;62.63716667;0;0.79294873;0.003608504;0.000880828;0.395010835;0;0.014330774;0;yes;0.020817675;0.002844535
590015;2008;3.2;110.1878632;0;0.604364158;0.006696496;-0.002305164;0.617858388;0;0;0;no;0.029928444;0.005396312
590015;2009;7.2;101.89675;0;0.586378125;0.005018494;-0.004440935;0.629575902;0;0;0;no;0.030921797;0.005110135
590015;2010;0.54;220.9081569;0;0.596491051;0.007771395;0.007280819;0.672851938;0;0;0;yes;0.031212578;0.004942762
590015;2011;2.39;130.9835556;0;0.599880816;0.006589376;0.000743201;0.616302209;0;0;0;yes;0.02812274;0.005004031
590015;2012;5.8;68.45066667;69.1;0.590552877;0.006737809;-0.003155219;0.606751379;0;0;0;no;0.028215649;0.004913182
591900;2008;9.4;75.18414103;50.9;0.80473367;0.003418482;-0.001873819;0.372497835;0;0;0;yes;0.027803362;0.004125132
591900;2009;7.9;49.0142792;60;0.808103252;0.003425003;-0.001284639;0.380270686;0;0;0;yes;0.028024248;0.003712095
591900;2010;6.5;63.31862789;61.7;0.802905525;0.003436729;-0.001131617;0.382388722;0;0;0;yes;0.027071127;0.003580593
591900;2011;8;70.72333333;59.5;0.804887629;0.003077344;-0.001608585;0.383740352;0.012431756;0.03272316;0.008819474;yes;0.024940069;0.003773388
591900;2012;7.8;71.69144444;45.5;0.805527536;0.002637151;0.00110618;0.338757209;0.026366646;0.014832945;6.79E-05;yes;0.024645783;0.003633602
591900;2013;5.5;57.82628571;0;0.797085683;0.002125754;0.002917276;0.362619194;0.034266818;0.007224041;0.000314957;yes;0.023990021;0.003325235
596400;2008;14;75.18414103;48.7;0.84054628;0.010627005;-0.000187843;0.339033865;0;0;0;yes;0.025058632;0.005591638
596400;2009;10.8;46.72935568;72.6;0.835463706;0.011284124;0.005510773;0.362243228;0;0;0;yes;0.024740839;0.005087157
596400;2010;9.6;56.19945055;38.7;0.837628684;0.010892689;-0.004725331;0.434978259;0;0;0;yes;0.025416333;0.004692932
596400;2011;6.5;36.05623106;86.3;0.838465789;0.008763942;0.000383476;0.426958884;0.089851684;0.009978382;0.051235108;yes;0.024243338;0.004820891
596400;2012;8.6;94.81188889;64.6;0.83315621;0.004918916;0.000122116;0.42769;0.005868957;0.116851217;0;yes;0.02431469;0.004689466
596400;2013;8.4;99.89095238;65;0.838006666;0.013050042;0.002945451;0.503504247;0.00376122;0.025137564;0.005325039;yes;0.026678894;0.004166698
598320;2008;12;75.18414103;75.4;0.899991473;0.006705378;-0.00078343;0.44586029;0;0;0;no;0.026528032;0.003826311
598320;2009;12;128.2875;75.5;0.8996149;0.006104079;-0.00107216;0.45056942;0;0;0;no;0.026524039;0.003435389
598320;2010;11.9;129.0312121;97;0.898083954;0.006580536;0.001079244;0.45801666;0;0;0;no;0.026954328;0.003110135
598320;2011;9.2;70.72333333;77.6;0.901558924;0.007094826;-0.000714956;0.438486048;0.026222106;0.05936409;0;no;0.02659665;0.003434853
598320;2012;9.7;71.69144444;79.5;0.902802195;0.006412458;-0.00048019;0.436119116;0.052829558;0.087714481;0.019682776;no;0.026393157;0.00330386
598320;2013;8.4;147.7915556;65.2;0.903551143;0.006514765;0.000832768;0.431201239;0.047557155;0.089792883;0.01055153;yes;0.02608526;0.002926306
598505;2008;11;75.18414103;82.5;0.886632854;0.007332079;0.002079874;0.559800986;0;0;0;no;0.026278724;0.004162855
598505;2009;13.4;128.2875;76.5;0.874017529;0.004982303;-0.001228473;0.51831899;0;0;0;no;0.024071047;0.003748161
598505;2010;13.8;56.19945055;66.2;0.881567574;0.004747088;-0.001370683;0.491685055;0;0;0;no;0.022892655;0.003465994
598505;2011;12.8;36.05623106;33.9;0.876700962;0.005420313;-0.001812464;0.486633977;0.055434233;0.054692667;0.009389944;no;0.021435104;0.003757643
598505;2012;10;71.69144444;83.5;0.86994746;0.004243542;0.002010695;0.453843362;0.026471062;0.042822261;0.014703572;no;0.021947248;0.003661353
598505;2013;13.5;99.89095238;83.8;0.813845301;0.007876365;0.00297968;0.431365044;0.03417514;0.034378085;0.016206346;no;0.022005502;0.003506107
598845;2008;16;75.18414103;75.6;0.874267075;0.013954718;-0.001092508;0.391727941;0;0;0;no;0.018684643;0.004077739
598845;2009;17.6;128.2875;81.9;0.874854964;0.017770009;-0.00086436;0.412452516;0;0;0;no;0.022906955;0.003608925
598845;2010;17.3;50.84342857;90.3;0.903885952;0.018183934;-0.005505707;0.433176575;0;0;0;yes;0.020295745;0.003230885
598845;2011;13.2;70.72333333;87.6;0.892141484;0.013052077;-0.006481861;0.407878895;0.061343772;0.08786734;0;no;0.020266011;0.003576054
598845;2012;15.3;63.67740476;70.3;0.882915551;0.016450243;0.003158922;0.395500926;0.105566483;0.039551882;0.003162855;no;0.020012587;0.003498413
598845;2013;20;92.39928788;46.6;0.841977049;0.015521341;3.77E-05;0.430647043;0.049868484;0.061215814;0;yes;0.017301516;0.003272118
602110;2008;10;75.18414103;87.5;0.691089021;0.003824571;0.002984369;0.513037645;0;0;0;yes;0.028082757;0.004051637
602110;2009;8.6;49.0142792;88.5;0.652788145;0.002872564;0.001162249;0.521023109;0;0;0;yes;0.029771019;0.003875679
602110;2010;8.4;129.0312121;101;0.654605713;0.002682051;0.000175443;0.522493173;0;0;0;yes;0.027661852;0.003766905
602110;2011;8.3;67.26333333;93.1;0.657306926;0.002719178;0.000250828;0.589307775;0.026712888;0.000580881;0;yes;0.028167055;0.003760166
602110;2012;8;62.43086275;0;0.630878078;0.002650215;-0.000187688;0.504723063;0.090946299;0;0.112425685;yes;0.026045043;0.003841793
602110;2013;6.5;57.82628571;0;0.640372094;0.002128854;8.75E-05;0.515016827;0.065835844;0.034353488;0.086471302;yes;0.027178772;0.003449867
602600;2008;9.9;75.18414103;83.8;0.767005047;0.005196987;-0.000118102;0.406687654;0;0;0;yes;0.026360331;0.003550499
602600;2009;6.6;49.0142792;86.4;0.773345956;0.005073872;-0.000190923;0.424191147;0;0;0;yes;0.026044654;0.003186961
602600;2010;6.6;63.31862789;91.2;0.774355793;0.004772702;0.000452578;0.435307199;0;0;0;yes;0.02523471;0.003100057
602600;2011;7.3;67.26333333;92.8;0.791266061;0.005695743;-0.0022464;0.429158668;0;0.026193649;0;yes;0.0243957;0.003043781
602600;2012;6.8;62.43086275;96.3;0.782628505;0.006924251;-0.0015437;0.410982999;0.002539379;0;0.028479625;yes;0.024119939;0.003023385
602600;2013;4.2;57.82628571;90.8;0.765422726;0.007241886;-0.003281256;0.428055675;0;0.002636419;0;yes;0.025012936;0.002808661
604050;2008;19;95.51280769;37.3;0.76523537;0.004488409;0.000748259;0.203632468;0;0;0;no;0.024736227;0.005419435
604050;2009;21.7;17.07542857;83.9;0.762558089;0.003852912;0.000610561;0.26359783;0;0;0;no;0.025331817;0.004905668
604050;2010;27.3;47.48021429;42.1;0.756027315;0.004620008;-0.00038656;0.223523948;0;0;0;no;0.025460769;0.004695984
604050;2011;25.5;133.42;46.3;0.742428886;0.004311175;-0.000629733;0.227322722;0.232093315;0.122143971;0.023152167;no;0.024052608;0.005124233
604050;2012;17.8;63.67740476;46.1;0.743359117;0.004261133;-0.000151386;0.213729699;0.195199076;0.114752099;0.035775049;no;0.02424852;0.004935071
