PointId;year;nitrate;oxygen;pigsmanure;totalnitrogen;grass;vegetables;catchcrop;follow crop;norm
303880;2010;4.249574501;90.71207108;0.01550901;0.016899947;0.300645705;0;no;0.839906565;0.024890392
303880;2011;3.315958731;0;0.010020927;0.022368691;0.328395902;0;no;0.781436825;0.025674871
303880;2012;3.071461939;0;0.008232377;0.017050872;0.264169506;0;no;0.761734726;0.021657351
303880;2013;2.112412197;0;0.010721836;0.019043759;0.350213985;0.002964238;no;0.811776954;0.023276703
303880;2014;2.667633197;0;0.012261946;0.018293023;0.336533383;0;no;0.754334765;0.023451898
304200;2007;9.521186792;117.3088202;0.002807624;0.018586219;0.384878497;0;no;1;0.027024137
304200;2008;8.925760342;134.5355513;0.004193739;0.018622972;0.311452192;0;no;0.779664923;0.023383949
304200;2009;7.59068215;125.1655035;0.000848096;0.020914264;0.358466709;0;no;0.837419476;0.025738121
304200;2010;6.678706493;0;0.000951661;0.020405579;0.370823111;0;no;0.881648293;0.025438511
304200;2011;5.952057639;0;0.001081781;0.021279761;0.381042244;0;no;1;0.026240426
304200;2012;6.31724274;0;0.000895373;0.020342492;0.459785601;0;no;0.81296281;0.023898978
304200;2013;6.199879845;0;0.000895889;0.020461675;0.403740614;0;no;0.80073719;0.023597224
304200;2014;6.390220414;0;0.001259188;0.017634842;0.382807828;0;no;0.732215417;0.019433852
304500;2007;3.426412647;106.8139905;0.002466883;0.0199056;0.478154881;0;no;1;0.027537107
304500;2008;3.057808819;120.2201678;0.001581952;0.01954058;0.508734637;0;no;0.824172964;0.026636882
304500;2009;3.821765285;121.4656706;0.001462297;0.024315149;0.556440897;0;no;0.842127162;0.028076946
304500;2010;3.354044449;110.6834668;0.001317812;0.021060611;0.589256165;0;yes;0.935260736;0.025901153
304500;2011;3.342060307;0;0.001023473;0.024235306;0.589212211;0;yes;0.946535005;0.029643917
304500;2012;3.575189171;0;0.001222242;0.023928394;0.540805425;0;no;0.740165437;0.026269792
304500;2013;2.824057964;0;0.001279803;0.021585491;0.489307292;0;no;0.734740186;0.025829802
304500;2014;3.946842323;0;0.000614277;0.022270801;0.469556683;0.000126807;no;0.675744548;0.023196452
305800;2007;6.347313545;163.216634;4.73E-05;0.012129895;0.277224041;0;no;1;0.024863638
305800;2008;4.220975121;81.66669256;0;0.007636079;0.253256808;0;no;0.949861317;0.024133697
305800;2009;10.55724601;123.353085;0;0.011645558;0.236896422;0;no;0.971455803;0.022796199
305800;2010;11.8584412;0;0;0.009505814;0.267978403;0;no;0.9718846;0.013085359
305800;2011;10.9294613;0;0;0.022530842;0.301045115;0;no;0.883559699;0.025492814
305800;2012;8.326696508;0;0.000867012;0.016734029;0.205994844;0;no;0.643396302;0.024373186
305800;2013;9.205959134;0;0.000160679;0.019333003;0.228628776;0;no;0.637639112;0.025214765
305800;2014;15.79034073;0;0;0.020094698;0.208739616;0;no;0.562171252;0.025996466
306300;2007;1.921889884;113.1169475;0.015452766;0.018810508;0.320395833;0;no;1;0.025534795
306300;2008;1.121523604;74.18270585;0.011937353;0.019877073;0.300907816;0;no;0.842619955;0.024195638
306300;2009;2.028291598;76.66942239;0.010719874;0.017762078;0.316393374;0;no;0.858772172;0.023367243
306300;2010;2.154697361;74.47172755;0.011482185;0.018140593;0.300826666;0;no;0.872271737;0.022422145
306300;2011;2.084964986;0;0.016835586;0.022179438;0.35704602;0;no;0.866097616;0.025659624
306300;2012;1.559741605;0;0.012844162;0.020450035;0.282557465;0;no;0.800004206;0.021292964
306300;2013;1.069153948;0;0.008892849;0.018567986;0.273079242;0.000983843;no;0.69257308;0.021508281
306300;2014;2.465966917;0;0.008170807;0.018537341;0.267035418;0;no;0.689858594;0.022532045
306400;2007;4.58137165;167.8779439;0.007800361;0.013459141;0.229849096;0;no;1;0.023413416
306400;2008;3.620759653;77.32469768;0.008485179;0.016792692;0.264240137;0;no;0.873918818;0.023585108
306400;2009;3.793899572;100.1589487;0.006611396;0.016867107;0.233539894;0;no;0.820079311;0.02589025
306400;2010;2.86761173;85.1227903;0.003410769;0.018588094;0.263061665;0;no;0.985610557;0.022044404
306400;2011;3.429990336;0;0.012597865;0.022595258;0.232894216;0;no;0.958916809;0.024364976
306400;2012;3.820712043;0;0.013586571;0.020655103;0.258178409;0;no;0.731679337;0.024020791
306400;2013;4.026638519;0;0.017552804;0.019526143;0.342750909;0;no;0.81771962;0.025263346
306400;2014;5.729135298;0;0.004116081;0.01593423;0.308227622;0;no;0.708789649;0.021196111
307100;2007;2.628411276;119.0086217;0.008162153;0.020270706;0.275055447;0;no;1;0.025246331
307100;2008;2.452499217;110.2182001;0.00934667;0.020935631;0.262831001;0;no;0.834276941;0.023621847
307100;2009;4.289757922;102.8111982;0.023470267;0.018705004;0.273852982;0;no;0.843732603;0.021228059
307100;2010;2.135233691;100.7830302;0.018383976;0.022201369;0.324507553;0;no;0.884860465;0.026358695
307100;2011;3.675326419;0;0.026062477;0.025993747;0.37733732;0;no;0.892346512;0.026872003
307100;2012;2.817062022;0;0.007468862;0.020658686;0.298413254;0;no;0.718559666;0.022220441
307100;2013;1.74230566;0;0.013282946;0.021387973;0.292225847;0;no;0.750587275;0.022957102
307100;2014;2.989314314;0;0.010875839;0.019322802;0.253559771;0;no;0.639240525;0.021940196
307400;2007;2.752938518;95.19371611;0.000157956;0.017688964;0.371618859;0;no;1;0.024929831
307400;2008;3.294917119;106.0231109;0.000684253;0.017800518;0.354916038;0;no;0.937757171;0.024869442
307400;2009;4.249488057;113.2185032;0.002150255;0.021671739;0.367064849;0;no;0.933381009;0.026317577
307400;2010;3.622886481;100.9879606;0.001180081;0.022303825;0.352611008;0;no;0.933743106;0.023523377
307400;2011;3.917537589;0;0.002335124;0.027243485;0.348063168;0;no;0.968084311;0.026514222
307400;2012;3.329461356;0;0.001765942;0.021422675;0.303468902;0;no;0.8088122;0.021152349
307400;2013;2.159463635;0;0.002164597;0.021672753;0.286642933;0;no;0.745990164;0.021049947
307400;2014;3.654974325;0;0.003633387;0.020577151;0.275614899;0;no;0.754240598;0.019685418
307600;2007;1.728611809;106.3881995;0.005901732;0.025001202;0.726897678;0;yes;1;0.031038099
307600;2008;1.190346083;111.733819;0.006424499;0.024555914;0.641557112;0;yes;0.835037481;0.029928387
307600;2009;2.346488229;114.1957605;0.007106577;0.025277517;0.728712279;0;yes;0.897002184;0.030088672
307600;2010;2.665688545;85.92925428;0.006027032;0.025542157;0.687494459;0;yes;0.892791063;0.029227783
307600;2011;2.133694452;0;0.006077891;0.02758742;0.721541227;0;yes;0.991962233;0.030821592
307600;2012;3.216478564;0;0.004942449;0.025612033;0.61893308;0;yes;0.913819347;0.029734179
307600;2013;0.938273153;0;0.004422254;0.02625238;0.54001952;0;no;0.666771912;0.028464211
307600;2014;9.476051055;0;0.00490596;0.024793134;0.592073735;0;yes;0.783845846;0.02985381
308300;2007;5.773254864;204.8250421;0;0.020250442;0.208059912;0;no;1;0.024648429
308300;2008;5.496098269;197.8595377;0;0.020266756;0.267376405;0;no;0.967391143;0.023618447
308300;2009;5.000976685;191.0373094;0;0.019450996;0.326098982;0;no;0.93664329;0.022828895
308300;2010;5.41083207;174.6223077;0;0.019248496;0.286636368;0;no;0.970387531;0.02034221
308300;2011;15.31338801;0;0;0.016458367;0.154152983;2.71E-05;no;1;0.02005059
308300;2012;4.601396004;0;2.16E-07;0.015140091;0.373359813;0;no;0.847470353;0.018750215
308300;2013;3.59982004;0;0;0.01661715;0.346876303;0;no;0.816581065;0.02005679
308300;2014;5.006075483;0;0;0.014178928;0.320483741;0.017186691;no;0.767917593;0.020173758
314800;2008;4.083396054;53.61676558;0.002124362;0.015383503;0.373332276;0;no;0.874107676;0.026241834
314800;2009;1.610901541;78.93417552;0.001293467;0.019617656;0.366459536;0;no;0.829890068;0.028055743
314800;2011;0.94965154;0;0.000952056;0.019640428;0.407820403;0;no;0.798116439;0.026480762
314800;2012;0.896970911;0;0.001138859;0.017756822;0.430982816;0;no;0.829231284;0.026046938
314800;2013;1.199990984;0;0.001019534;0.016534854;0.452267331;0;no;0.731593644;0.026207573
314800;2014;1.179823845;0;0.00102511;0.020042636;0.509085536;0;no;0.778192342;0.027162991
315300;2007;34.1470785;84.26854137;0.00331828;0.022449836;0.78984532;0;no;1;0.032046368
315300;2008;8.399110853;125.5595894;0.002971785;0.01920541;0.750063977;0;no;0.986501326;0.03145092
315300;2009;14.23804162;72.09626531;0.001600943;0.018384959;0.68266484;0;no;0.990810325;0.030399802
315300;2010;11.11138849;61.8150808;0.00155294;0.0196409;0.682185531;0;no;0.984311024;0.030844713
315300;2011;5.829859408;91.28706682;0.002624152;0.019466351;0.675423703;0.013764451;no;0.960057497;0.029779231
315300;2012;5.617908561;85.1623866;0.001945109;0.017976485;0.678635826;0.009723963;no;0.974254501;0.029723676
315300;2013;4.535833398;48.38222291;0.002201848;0.018247657;0.710356771;0.008156861;no;0.990566904;0.030135931
315300;2014;3.888956215;0;0.002709931;0.017582807;0.684450887;0.008648459;yes;0.9695867;0.02938337
315400;2008;3.948392698;148.3467542;0.00190176;0.01610733;0.536677113;0;no;0.805212682;0.029822439
315400;2009;2.602467817;168.0760465;0.001857715;0.016206412;0.560247858;0;no;0.929052452;0.029451398
315400;2010;0.566357787;0;0.001920487;0.018376754;0.566407979;0;no;0.981132659;0.029310652
315400;2011;2.102950627;0;0.001665144;0.016538264;0.528773248;0;no;0.936635768;0.027467515
315400;2012;1.506343151;0;0.001569036;0.016940231;0.523797517;0;no;0.857682176;0.027052553
315400;2013;1.869245757;0;0.001921831;0.016899415;0.49398779;0;no;0.960257793;0.027049855
315400;2014;1.038859519;0;0.001653538;0.016803497;0.457755128;0;no;0.935231114;0.025017524
315700;2007;1.540859833;210.6829503;0;0.020778562;0.733071958;0;no;1;0.032837277
315700;2008;2.468657394;157.0269703;0;0.018954309;0.657446998;0;no;0.912949164;0.030996254
315700;2009;3.064500246;150.1605121;0.000359703;0.02271253;0.713900127;0;no;0.982093751;0.03147703
315700;2010;0.316614089;0;0.000308705;0.023414333;0.656298662;0;no;0.906006055;0.030812668
315700;2011;1.70666905;0;0.000459671;0.022987672;0.589503318;0.012265149;no;0.955036604;0.029231046
315700;2012;1.177116152;0;0.000440598;0.020645125;0.641218336;0.023442664;no;0.950759245;0.028617609
315700;2013;1.249204137;0;0.000403561;0.021514512;0.573436771;0.014776034;no;0.899868065;0.027357379
315700;2014;3.369779569;0;0.002054262;0.020991194;0.633170845;0;no;0.914386225;0.027915356
319120;2008;2.97877918;61.06497319;0.001494537;0.022611311;0.502774836;0;no;0.721632897;0.029874073
319120;2009;0.594839051;35.69034306;0.001815269;0.016508985;0.361661337;0;no;0.608831071;0.028438897
319130;2011;1.564388634;0;0.003145334;0.020791053;0.518253225;0;no;0.683628293;0.027790061
319170;2009;0.980531631;60.7420244;0.010666105;0.018793233;0.50780553;0;no;0.984320139;0.028116006
319170;2011;0.425342056;0;0.007498305;0.01721149;0.498548217;0;no;0.862909495;0.027307651
319170;2012;0.149897155;0;0.006041643;0.015609396;0.459340727;0;no;0.799916781;0.026178689
319170;2013;0.216964845;0;0.006956251;0.017760679;0.448263598;0;no;0.826855075;0.025455536
319170;2014;0.156139503;0;0.004313936;0.015789462;0.361727641;0;no;0.791985262;0.024867915
319300;2009;1.051853886;102.3804449;0.002863237;0.015731901;0.489288388;0;no;0.899860004;0.027232088
319300;2010;0.958647918;72.07612121;0.003396615;0.015409615;0.494100592;0;no;0.847760627;0.026998085
319300;2011;0.222422824;0;0.002175274;0.016505308;0.583377002;0;no;0.86288162;0.028011645
319300;2012;0.605463965;0;0.001179278;0.016050257;0.533851857;0;no;0.778892531;0.028723401
319410;2009;2.26283705;77.25972214;0.000285541;0.021952052;0.537033881;0;no;0.83914174;0.026614953
319410;2010;1.608518912;11.42048428;0.000157889;0.021091875;0.609980526;0;no;0.867726207;0.028235146
319410;2011;1.172879602;0;0.000104469;0.021550712;0.624979718;0;yes;0.904643346;0.029589248
319410;2012;1.60981113;0;8.68E-05;0.020459334;0.587513934;0;yes;0.871509221;0.028036211
319410;2013;0.694927596;0;5.59E-05;0.018848868;0.494713376;0;no;0.871315608;0.026147363
319410;2014;2.271871491;0;8.29E-05;0.0191223;0.481852309;0;no;0.815102666;0.026819432
319650;2007;1.134469931;52.94193011;0.000336005;0.021937347;0.461866099;0;no;1;0.027177121
319650;2008;1.121607192;56.20781496;0.000307542;0.017914014;0.389671061;0;no;0.812894184;0.025331994
319650;2009;3.878031971;77.94844261;0.001449104;0.0199735;0.434236555;0;no;0.966947963;0.024037394
319650;2010;15.57976377;0;0.001473042;0.018477355;0.40670952;0;no;0.902213522;0.021341399
319650;2011;1.592279351;83.06390617;0.000426746;0.021312575;0.53334215;0;no;0.973198283;0.027540396
319650;2012;1.740595752;65.65629564;0.002963436;0.019246351;0.462965031;0;no;0.927012463;0.026658707
319650;2013;0.640211082;0;0.001258414;0.017895955;0.442543535;0;no;0.954166925;0.02455958
319650;2014;3.728774798;0;0.000652976;0.018015049;0.427101697;0;no;0.914669852;0.023231146
320850;2008;0.739633563;71.39071777;0.002109795;0.020579468;0.49685788;0;no;0.925610043;0.029079736
320850;2009;2.238217789;75.61978672;0.003112817;0.02198153;0.47736999;0;no;0.993430262;0.027959128
320850;2010;1.745433012;72.99083505;0.004926685;0.023702771;0.399052113;0;no;0.859388718;0.027148066
320850;2011;1.298949726;0;0.000843182;0.022907387;0.413227238;0.068971051;no;0.893089452;0.027215002
320850;2012;1.471926227;0;0.003822195;0.020228005;0.368799254;0.031789551;no;0.726334984;0.023062042
320850;2013;0.967046489;0;0.003922085;0.021229649;0.434148917;0.035013164;no;0.813073507;0.027072149
320850;2014;1.76456426;0;0.002089102;0.021409415;0.434643642;0.039298269;no;0.835996685;0.026106565
321300;2007;2.34571715;215.8059778;0.003624328;0.014287948;0.617835918;0;no;1;0.030758452
321300;2008;3.677804129;288.2125351;0.003558948;0.014011915;0.59311892;0;no;0.974912176;0.030199258
321300;2009;6.223568533;243.8174496;0.004202253;0.014669923;0.59922899;0;no;0.890489829;0.030063195
321300;2010;0.876932668;0;0.004365931;0.015119271;0.564653965;0;no;0.966631023;0.028383626
321300;2011;2.348466198;0;0.00460006;0.014981838;0.664719178;0;no;0.941132379;0.026744711
321300;2012;3.495300623;0;0.004459422;0.013445719;0.639060519;0;no;0.977303669;0.028461051
321300;2013;1.470317459;0;0.004422007;0.015173208;0.590223946;0;no;0.9060608;0.026132841
321300;2014;3.47205742;0;0.002966867;0.014488302;0.590777317;0;no;0.792503305;0.026121399
324460;2009;3.311109698;127.0262084;0.002653776;0.015317707;0.60140748;0;no;0.995841338;0.027444332
324460;2011;0.765293888;0;9.17E-06;0.011712836;0.609906803;0.002232567;no;0.914414645;0.023435891
324460;2012;2.739341853;0;0.000891761;0.012134698;0.619379161;0.006436765;no;0.876378472;0.02221628
324460;2014;2.236538297;0;4.80E-05;0.015708373;0.570317063;0.014347824;no;0.772224473;0.023487681
324470;2007;1.377070349;93.21706978;0;0.009910765;0.32032861;0;no;1;0.019591671
324470;2008;1.275288461;101.7730204;0;0.01037631;0.328625177;0;no;0.933923992;0.016788229
324470;2009;3.223534008;191.4222047;0;0.016123973;0.593986648;0;no;0.920337084;0.027203432
324470;2011;0.929013878;0;0;0.018898604;0.61294892;0;no;0.869251055;0.028112612
324470;2012;0.599972224;0;0;0.016510478;0.626477608;0.006935837;no;0.838501258;0.028882966
324495;2007;2.77076573;90.5694048;0.000435129;0.021586146;0.691257033;0;yes;1;0.030901147
324495;2008;1.14565273;70.648585;0.000438632;0.023031446;0.717751081;0;yes;0.968126975;0.030869157
324495;2009;4.112379594;58.08736177;0.000406595;0.023106808;0.681349292;0;yes;0.977821054;0.029954101
324495;2011;2.402833585;0;0.000220831;0.018810622;0.744584914;0;yes;0.953559329;0.030663957
324495;2012;4.08315244;0;0.000166229;0.021046808;0.72927685;0;yes;0.943094696;0.030028775
324495;2013;1.157501205;0;9.34E-05;0.02084229;0.640512391;0;yes;0.867724606;0.029603749
324495;2014;4.459768411;0;0;0.021199443;0.745849946;0;yes;0.936502757;0.030277361
324920;2008;1.63084197;94.54754712;0.001586052;0.021377298;0.630822429;0;no;0.97115307;0.029378219
324920;2009;2.764334629;94.18482986;0.001460458;0.018424724;0.62616953;0;no;0.865149238;0.030001742
324920;2010;1.220981086;35.6447704;0.001793281;0.020668135;0.650451199;0;no;0.972168437;0.029544311
324920;2011;1.635602239;0;0.001694256;0.019339945;0.612171208;0;no;0.922986485;0.029184561
324920;2012;1.167475134;0;0.001685923;0.011232907;0.580799346;0;no;0.764265372;0.023899145
324920;2013;0.282085277;0;0.001960445;0.0209414;0.589456303;0;no;0.800240549;0.028531934
324920;2014;1.599620033;0;0.00180361;0.021191799;0.519959038;0;no;0.761144275;0.02436675
324930;2007;2.208908851;248.5958436;0;0.017363032;0.712132403;0;yes;1;0.02639732
324930;2008;1.281724782;185.5127973;0;0.015956812;0.752721101;0;yes;0.823636545;0.031361076
324930;2009;7.087791542;132.0567477;0;0.016262841;0.667034136;0;yes;1;0.027205393
324930;2010;1.650507556;144.3316182;3.77E-05;0.016241197;0.591114091;0;no;0.720155854;0.03021447
324930;2011;0.724908402;0;1.07E-05;0.022290977;0.641933187;0;yes;1;0.029685946
324930;2012;2.948580104;0;6.53E-06;0.016233916;0.64058402;0;yes;0.850863793;0.027018483
324930;2013;1.977005846;0;0;0.016819224;0.640591972;0;yes;0.844441036;0.02779493
324930;2014;2.286680147;0;0;0.018968925;0.455213061;0;no;0.654851788;0.028052035
328050;2007;2.822532286;171.4046879;0.002390698;0.011945143;0.428419476;0;no;1;0.021868394
328050;2008;2.579247206;189.7936624;0.003571465;0.012713633;0.43251316;0;no;0.858219543;0.025579363
328050;2009;3.63363325;100.9630953;9.49E-05;0.015741101;0.457962226;0;no;0.932327515;0.027929553
328050;2010;1.849292088;150.8084675;0;0.018985097;0.407174489;0;no;0.861520499;0.027310164
328050;2011;2.639577929;0;0;0.018056022;0.427793801;0;no;0.860747192;0.02321962
328050;2012;2.346985659;0;0;0.014162697;0.4229794;0;no;0.761214069;0.022378569
328050;2013;0.995001236;0;0;0.017459926;0.401352702;0;no;0.753223851;0.023789379
328050;2014;3.741537013;0;0.000299128;0.017296414;0.392189024;0;no;0.798231693;0.023195971
328220;2009;1.189604649;107.5402602;0.001413732;0.019161862;0.469779932;0;no;0.893381061;0.02828429
328220;2011;0.316512248;0;0.002640556;0.020287322;0.502523661;0;no;0.862786357;0.02768855
328220;2012;1.382131953;0;0.003380405;0.01581546;0.493590569;0;no;0.798688458;0.021420843
328220;2014;0.881383477;0;0.001808625;0.017044205;0.456171765;0;no;0.798836402;0.02449723
328250;2007;2.046173041;117.1703299;0.002006163;0.016317539;0.497795833;0;no;1;0.029325595
328250;2008;1.659083598;96.42203498;0.000899851;0.016356298;0.439660659;0;no;0.892404117;0.02672317
328250;2009;4.694313725;122.6389461;0.001617025;0.015370875;0.428012741;0;no;0.87663301;0.028822686
328250;2010;4.809022125;57.52330312;0.002097633;0.017437451;0.447802534;0;no;0.963776548;0.027069804
328250;2011;3.310955018;0;0.002375085;0.016760492;0.461816904;0;no;0.972490862;0.027356031
328250;2012;3.212676005;0;0.002217584;0.015103958;0.40997256;0;no;0.753737211;0.026541347
328250;2013;2.140318124;0;0.001775577;0.018608143;0.393409277;0;no;0.751957975;0.022640599
328250;2014;4.047003543;0;0.001455695;0.017891994;0.390563981;0;no;0.717448734;0.025370454
328350;2007;25.36631649;275.0433459;9.14E-06;0.015518029;0.369378994;0;no;1;0.023644129
328350;2008;7.424014586;203.2765899;0.007230183;0.016818849;0.366231259;0;no;0.972147038;0.028026796
328350;2009;26.92577553;282.8910594;0.008152991;0.017224076;0.330047246;0;no;0.938066959;0.027242636
328350;2010;26.68614424;267.2270061;0.011220242;0.018572598;0.295568825;0;no;0.933573083;0.027667685
328350;2011;21.36584838;0;0.003763272;0.022350467;0.30107049;0;no;0.931887563;0.023572617
328350;2012;31.26070009;0;0.005330509;0.022720526;0.318130358;0;no;0.763915055;0.024913155
328350;2013;2.525046976;117.2120572;0.006673518;0.021305827;0.362487018;0;no;0.756243881;0.026314399
328350;2014;34.94470062;222.6930467;0.006924981;0.017808292;0.293434766;0.002136349;no;0.61650778;0.025276207
328520;2008;1.513886834;181.1122518;0.003681995;0.012701507;0.461318787;0;no;0.857066066;0.027197264
328520;2009;5.588661707;134.3607419;0.004496442;0.016459673;0.54466683;0;no;0.959350264;0.028134998
328520;2010;1.179269989;0;0.003762611;0.017923469;0.561746367;0;no;0.863498432;0.029154686
328520;2011;1.131938121;0;0.004555029;0.017669284;0.581088228;0;no;0.82179883;0.029282074
328520;2012;3.087503561;0;0.003898608;0.015344516;0.574330174;0;no;0.794162316;0.025177367
328520;2013;0.988222024;0;0.003790229;0.016966565;0.539094565;0;no;0.890535663;0.026316054
328520;2014;5.007784419;0;0.005169261;0.015545927;0.522937784;0;no;0.847970331;0.025158216
328550;2007;4.560252363;130.7272344;0.001659365;0.017188097;0.347925944;0;no;1;0.027499831
328550;2008;1.459706878;121.7137941;0.002323308;0.016031364;0.376068208;0;no;0.910636272;0.02339053
328550;2009;5.586181563;145.4555738;0.002364701;0.018489356;0.385347701;0;no;0.930313103;0.024235429
328550;2010;4.195097925;0;0.002281026;0.020140938;0.410217241;0;no;0.961542889;0.025143522
328550;2011;3.996307971;0;0.002110253;0.021000828;0.440396857;0;no;0.962864166;0.027005092
328550;2012;5.008537027;0;0.001743504;0.019689834;0.393889435;0;no;0.852371376;0.025545052
328550;2013;2.028824087;0;0.001894487;0.01867059;0.358980501;0.006041805;no;0.83273212;0.023363284
328550;2014;7.707329125;0;0.001954324;0.020139363;0.330407432;0.005183352;no;0.851026723;0.021932251
328600;2008;3.140326283;155.1553801;0.003954354;0.015991098;0.579679368;0;no;0.898034954;0.027347586
328600;2009;2.564050324;149.4142052;0.00488668;0.017095793;0.610885067;0;no;0.937603439;0.02852844
328600;2010;2.535599367;148.4478175;0.003722864;0.018344513;0.610022511;0;no;0.928785867;0.027892616
328600;2011;1.51277336;156.1647577;0.005519701;0.017852839;0.635919767;0.001377669;no;0.9292308;0.028744251
328600;2012;2.103970237;56.74343974;0.004053134;0.016977534;0.643750535;0.000465554;no;0.848088886;0.026104303
328600;2013;1.934284372;72.42820372;0.003686996;0.017727114;0.604691147;0;no;0.854192777;0.026366216
328600;2014;1.642254874;147.5896588;0.002560969;0.016031704;0.59140011;0;no;0.858977763;0.025383055
333250;2009;2.262177677;138.962343;0.001802115;0.017702051;0.425872772;0;no;0.928011342;0.02716118
333250;2010;0.462209558;0;0.001230324;0.019052662;0.408598248;0;no;0.968529195;0.027371701
333250;2011;1.708541567;0;0.001211786;0.027964773;0.450800858;0;no;0.980897977;0.025850843
333250;2012;2.484513632;0;0.002754257;0.0180106;0.415514632;0;no;0.850217028;0.023959962
333250;2013;0.958215613;0;0.002759346;0.0191562;0.385120193;0;no;0.852416185;0.02401993
333250;2014;4.548257634;0;0.002122966;0.017173127;0.370939512;0;no;0.9045622;0.023321615
333350;2007;2.740224167;166.0119141;0.014418937;0.017665731;0.505448043;0;no;1;0.028293902
333350;2008;2.506469781;142.1851948;0.015131258;0.016967996;0.532825945;0;no;0.970146706;0.027873747
333350;2009;6.553409123;186.4331906;0.008701611;0.015403209;0.51049175;0;no;0.972031445;0.027259
333350;2010;2.431205681;0;0.002102642;0.017436949;0.529485082;0;no;0.994975348;0.026146637
333350;2011;2.043280696;0;0.00490434;0.01838698;0.554544242;0;no;0.999973506;0.027670309
333350;2012;4.380391654;0;0.004920464;0.012788645;0.550074213;0;no;0.971680258;0.021720631
333350;2013;2.794709156;0;0.009902417;0.017297546;0.482407729;0;no;0.9449014;0.025466064
333350;2014;6.529605982;0;0.009836523;0.01792501;0.465164032;0;no;0.897062153;0.024123198
335100;2007;2.622440123;118.571757;0.002397838;0.015632324;0.699862407;0;yes;1;0.031205168
335100;2008;1.723489118;117.19726;0.002634836;0.017413828;0.68964476;0;yes;0.93358193;0.029927588
335100;2009;3.621112944;111.7113343;0.002663638;0.018083299;0.700469535;0;yes;0.93439973;0.030411175
335100;2010;1.088259167;0;0.002143049;0.020614386;0.674686136;0;yes;0.915812115;0.029644716
335100;2011;2.167043047;113.8682619;0.001979873;0.019350202;0.642904232;0;yes;0.894487495;0.029433811
335100;2012;1.987521504;0;0.001858552;0.018257719;0.693698338;0;yes;0.896685642;0.026294572
335100;2013;1.608775013;0;0.002206949;0.019137126;0.679804169;0;yes;0.875011134;0.02696557
335100;2014;4.069584389;0;0.00199957;0.016883199;0.643039978;0;yes;0.857278136;0.023679797
335150;2009;1.48930716;144.6979483;0.000652776;0.014576245;0.642944005;0;no;0.991313643;0.029751438
335150;2010;0.679625564;61.65174763;1.35E-05;0.018606983;0.609409398;0;no;0.991034028;0.029767541
335150;2011;0.629619829;0;0.006050541;0.018201429;0.614514218;0;no;0.884773739;0.029573456
335150;2012;1.895524157;0;0.008038259;0.015062154;0.602937008;0;no;0.897432177;0.026527837
335150;2013;0.40236624;0;0.008759817;0.01847609;0.58769046;0;no;1;0.028076207
335150;2014;2.832582829;0;0.004234899;0.015429807;0.556664736;0;no;0.990883572;0.026171666
335500;2007;16.59458997;93.51275701;0.006860319;0.013383292;0.541562149;0;no;1;0.02475457
335500;2008;17.87999715;166.8504685;0.006023833;0.014062523;0.459485943;0;no;0.903866979;0.023195454
335500;2009;18.42585243;126.5389866;0.006263235;0.014931791;0.480990163;0;no;0.915677889;0.025050292
335500;2010;15.09321198;148.6452695;0.008984683;0.016809794;0.463242267;0;no;0.944092777;0.025115446
335500;2011;11.14539367;0;0.007436022;0.019620977;0.580079099;0;no;0.816823932;0.028431533
335500;2012;9.981028017;0;0.008140322;0.016311903;0.489514779;0;no;0.809929675;0.025595393
335500;2013;7.000457904;0;0.009192842;0.017532079;0.476928856;0;no;0.791916118;0.025209115
335500;2014;12.06871556;0;0.007899068;0.016917912;0.43890141;0;no;0.843349427;0.024831706
335600;2007;5.973045024;322.5444313;0.012148756;0.016195657;0.530699807;0;no;1;0.02937354
335600;2008;5.038930298;309.4743025;0.007976291;0.016248154;0.511183531;0;no;0.849812233;0.028209319
335600;2009;6.816821175;303.9500265;0.007532848;0.018110346;0.500876228;0;no;0.908225653;0.028205013
335600;2010;6.308331469;271.6525239;0.007818732;0.017140474;0.520001902;0;no;0.915601831;0.025856992
335600;2011;7.570524225;351.7770256;0.009741763;0.018637266;0.574017093;0;no;0.904922654;0.028348434
335600;2012;5.203570441;282.89252;0.007938178;0.015377321;0.547874574;0;no;0.896113375;0.025884454
335600;2013;5.943947844;298.4271745;0.007508525;0.015000139;0.498935293;0;no;0.871830628;0.025302699
335600;2014;6.447189881;305.83857;0.007378142;0.015495186;0.497984292;0;no;0.885801246;0.025839577
336000;2007;4.051538809;344.5539414;0.003817708;0.010963752;0.556688565;0;no;1;0.027527703
336000;2008;3.41349904;312.3517325;0.004427264;0.013868828;0.550611181;0;no;0.970479404;0.026007219
336000;2009;5.860928979;364.2792781;0.006234975;0.013811059;0.556599183;0;no;0.961649213;0.026781519
336000;2010;4.429021999;350.7062318;0.008103823;0.014124157;0.566012291;0;no;0.968174172;0.027454631
336000;2011;6.476664561;389.5962836;0.007786095;0.014307476;0.608096889;0;no;0.97711247;0.027169994
336000;2012;4.95657297;399.1811445;0.007737028;0.014932551;0.616707704;0;no;0.947526602;0.02600566
336000;2013;3.07074974;331.8933623;0.006923255;0.01411604;0.553381549;0;no;0.921482072;0.025981052
336000;2014;3.744431708;357.2273928;0.007351102;0.013941021;0.553777402;0;no;0.930139662;0.026329595
355620;2007;23.00919718;113.6079111;0;0.023221679;0.152101238;0;no;1;0.025302585
